송장 번호,이름,전화번호,주소,지역코드,날짜,상태
b219021210003,남도영,010-8360-9759,세종특별자치시,2area,2019-02-12 19:45:37,2
b319021310001,주일도,010-3361-4636,부산광역시,3area,2019-02-13 19:45:37,2
a119021310002,신진섭,010-2614-7814,경기도,1area,2019-02-13 09:36:27,2
a219021310003,김명성,010-4682-8411,강원도,2area,2019-02-13 20:37:58,2
a419021410001,김철유,010-6937-7951,전라북도,4area,2019-02-14 20:37:58,2
b119021410002,진화재,010-2615-7815,경기도,1area,2019-02-14 10:32:45,2
c219021410003,박태영,010-4683-8412,강원도,2area,2019-02-14 05:58:45,2
b419021510001,이진기,010-6938-7952,전라북도,4area,2019-02-15 05:58:45,2
c119021510002,남정길,010-2616-7816,경기도,1area,2019-02-15 21:45:37,2
c219021510003,주영섭,010-4684-8413,강원도,2area,2019-02-15 08:45:20,2
a419021610001,권재병,010-6939-7953,전라북도,4area,2019-02-16 08:45:20,2
a119021610002,박기수,010-3441-4561,인천광역시,1area,2019-02-16 14:30:58,2
b219021610003,현재걸,010-4685-8414,강원도,2area,2019-02-16 06:20:25,2
a419021710001,변화일,010-6940-7954,전라북도,4area,2019-02-17 06:20:25,2
b119021710002,차유도,010-3442-4562,인천광역시,1area,2019-02-17 18:54:37,2
b219021710003,황수현,010-4686-8415,강원도,2area,2019-02-17 03:17:27,2
a419021810001,주진완,010-6941-7955,전라북도,4area,2019-02-18 03:17:27,2
b119021810002,추재권,010-3443-4563,인천광역시,1area,2019-02-18 17:34:58,2
b319021810003,이진수,010-2138-5791,경상북도,3area,2019-02-18 10:35:45,2
c419021910001,박현미,010-7951-1359,전라남도,4area,2019-02-19 10:35:45,2
b119021910002,황주리,010-3444-4564,인천광역시,1area,2019-02-19 13:16:37,2
a319021910003,박기정,010-2139-5792,경상북도,3area,2019-02-19 13:34:37,2
c419022010001,최원재,010-7952-1360,전라남도,4area,2019-02-20 13:34:37,2
a119022010002,전신열,010-3445-4565,인천광역시,1area,2019-02-20 19:23:58,2
c319022010003,도진하,010-2140-5793,경상북도,3area,2019-02-20 16:36:58,2
b419022110001,남진기,010-7953-1361,전라남도,4area,2019-02-21 16:36:58,2
c219022110002,이유리,010-4381-9423,충청북도,2area,2019-02-21 20:27:45,2
c319022110003,변철영,010-2141-5794,경상북도,3area,2019-02-21 18:32:37,2
a419022210001,변영재,010-7954-1362,전라남도,4area,2019-02-22 18:32:37,2
c219022210002,남정화,010-4382-9424,충청북도,2area,2019-02-22 05:30:20,2
b319022210003,신수원,010-2142-5795,경상북도,3area,2019-02-22 20:45:58,2
a419022310001,차완화,010-7955-1363,전라남도,4area,2019-02-23 20:45:58,2
b219022310002,변지수,010-4383-9425,충청북도,2area,2019-02-23 08:54:37,2
a319022310003,이유섭,010-7941-4113,경상남도,3area,2019-02-23 23:30:45,2
b419022410001,이도명,010-5792-2346,광주광역시,4area,2019-02-24 23:30:45,2
a219022410002,신현진,010-4384-9426,충청북도,2area,2019-02-24 06:21:24,2
a319022410003,최재진,010-7942-4114,경상남도,3area,2019-02-24 06:54:20,2
a419022510001,박주건,010-5793-2347,광주광역시,4area,2019-02-25 06:54:20,2
a219022510002,차재원,010-4385-9427,충청북도,2area,2019-02-25 08:03:21,2
a319022510003,남영권,010-7943-4115,경상남도,3area,2019-02-25 09:34:37,2
a419022610001,최진형,010-5794-2348,광주광역시,4area,2019-02-26 09:34:37,2
a219022610002,정화수,010-5468-6482,충청남도,2area,2019-02-26 10:08:42,2
c319022610003,진기화,010-7944-4116,경상남도,3area,2019-02-26 21:16:24,2
c419022710001,남대원,010-5795-2349,광주광역시,4area,2019-02-27 21:16:24,2
a219022710002,지수지,010-5469-6483,충청남도,2area,2019-02-27 13:16:35,2
c319022710003,현수건,010-7945-4117,경상남도,3area,2019-02-27 14:23:27,2
c419022810001,변권섭,010-5796-2350,광주광역시,4area,2019-02-28 14:23:27,2
c219022810002,현진건,010-5470-6484,충청남도,2area,2019-02-28 16:23:27,2
c319022810003,김수영,010-9634-4561,대구광역시,3area,2019-02-28 18:27:35,2
b319030110001,박재원,010-9635-4562,대구광역시,3area,2019-03-01 17:30:34,2
b419030110002,김전태,010-4664-8671,제주특별자치도,4area,2019-03-01 18:54:37,2
a119030110003,박상규,010-2613-7813,경기도,1area,2019-03-01 14:30:24,2
a319030210001,남진수,010-9636-4563,대구광역시,3area,2019-03-02 13:54:36,2
a419030210002,이무경,010-4665-8672,제주특별자치도,4area,2019-03-02 17:34:58,2
b119030210003,신진섭,010-2614-7814,경기도,1area,2019-03-02 18:00:27,2
b319030310001,변현상,010-9637-4564,대구광역시,3area,2019-03-03 19:21:32,2
b419030310002,박경희,010-4666-8673,제주특별자치도,4area,2019-03-03 13:16:37,2
c119030310003,진화재,010-2615-7815,경기도,1area,2019-03-03 17:36:35,2
b319030410001,차혁섭,010-9638-4565,대구광역시,3area,2019-03-04 20:24:45,2
b419030410002,최대만,010-4667-8674,제주특별자치도,4area,2019-03-04 19:23:58,2
a119030410003,남정길,010-2616-7816,경기도,1area,2019-03-04 13:32:34,2
a319030510001,유영철,010-2368-4613,울산광역시,3area,2019-03-05 05:25:37,2
a419030510002,유철현,010-4668-8675,제주특별자치도,4area,2019-03-05 20:27:45,2
b119030510003,박기수,010-3441-4561,인천광역시,1area,2019-03-05 19:45:36,2
c319030610001,현명도,010-2369-4614,울산광역시,3area,2019-03-06 08:27:58,2
a119030610002,김건태,010-1001-2456,서울특별시,1area,2019-03-06 05:30:20,2
b119030610003,차유도,010-3442-4562,인천광역시,1area,2019-03-06 20:30:32,2
c319030710001,김병일,010-2370-4615,울산광역시,3area,2019-03-07 06:35:37,2
c119030710002,이수인,010-1002-2457,서울특별시,1area,2019-03-07 08:54:37,2
b119030710003,추재권,010-3443-4563,인천광역시,1area,2019-03-07 05:00:00,2
b319030810001,이일기,010-2371-4616,울산광역시,3area,2019-03-08 03:34:58,2
c119030810002,박영건,010-1003-2458,서울특별시,1area,2019-03-08 06:21:24,2
a119030810003,황주리,010-3444-4564,인천광역시,1area,2019-03-08 03:34:58,2
a319030910001,최현영,010-3359-4634,부산광역시,3area,2019-03-09 10:36:45,2
b119030910002,최진아,010-1004-2459,서울특별시,1area,2019-03-09 03:24:27,2
c119030910003,전신열,010-3445-4565,인천광역시,1area,2019-03-09 10:36:45,2
a319031010001,남명철,010-3360-4635,부산광역시,3area,2019-03-10 13:35:20,2
a119031010002,변재섭,010-1005-2460,서울특별시,1area,2019-03-10 10:25:35,2
c219031010003,이유리,010-4381-9423,충청북도,2area,2019-03-10 13:35:20,2
a319031110001,주일도,010-3361-4636,부산광역시,3area,2019-03-11 16:34:25,2
c119031110002,이현진,010-2612-7812,경기도,1area,2019-03-11 13:45:34,2
b219031110003,남정화,010-4382-9424,충청북도,2area,2019-03-11 16:34:25,2
c419031210001,김철유,010-6937-7951,전라북도,4area,2019-03-12 09:36:27,2
b119031210002,박상규,010-2613-7813,경기도,1area,2019-03-12 16:30:36,2
a219031210003,변지수,010-4383-9425,충청북도,2area,2019-03-12 09:36:27,2
c419031310001,이진기,010-6938-7952,전라북도,4area,2019-03-13 10:32:45,2
a119031310002,신진섭,010-2614-7814,경기도,1area,2019-03-13 18:54:32,2
a219031310003,신현진,010-4384-9426,충청북도,2area,2019-03-13 10:32:45,2
b419031410001,권재병,010-6939-7953,전라북도,4area,2019-03-14 21:45:37,2
b119031410002,추재권,010-3443-4563,인천광역시,1area,2019-03-14 20:34:45,2
a219031410003,차재원,010-4385-9427,충청북도,2area,2019-03-14 21:45:37,2
a419031510001,변화일,010-6940-7954,전라북도,4area,2019-03-15 14:30:58,2
a119031510002,황주리,010-3444-4564,인천광역시,1area,2019-03-15 23:16:37,2
c219031510003,정화수,010-5468-6482,충청남도,2area,2019-03-15 14:30:58,2
a419031610001,주진완,010-6941-7955,전라북도,4area,2019-03-16 18:54:37,2
a119031610002,전신열,010-3445-4565,인천광역시,1area,2019-03-16 06:23:58,2
b219031610003,지수지,010-5469-6483,충청남도,2area,2019-03-16 18:54:37,2
b419031710001,박현미,010-7951-1359,전라남도,4area,2019-03-17 17:34:58,2
a219031710002,이유리,010-4381-9423,충청북도,2area,2019-03-17 09:27:37,2
b219031710003,현진건,010-5470-6484,충청남도,2area,2019-03-17 17:34:58,2
a419031810001,최원재,010-7952-1360,전라남도,4area,2019-03-18 13:16:37,2
c219031810002,남정화,010-4382-9424,충청북도,2area,2019-03-18 21:30:58,2
a219031810003,변권재,010-5471-6485,충청남도,2area,2019-03-18 13:16:37,2
c419031910001,남진기,010-7953-1361,전라남도,4area,2019-03-19 19:23:58,2
c219031910002,변지수,010-4383-9425,충청북도,2area,2019-03-19 14:54:20,2
c219031910003,신현정,010-5472-6486,충청남도,2area,2019-03-19 19:23:58,2
c419032010001,변영재,010-7954-1362,전라남도,4area,2019-03-20 20:27:45,2
b219032010002,신현진,010-4384-9426,충청북도,2area,2019-03-20 18:21:25,2
c219032010003,김건신,010-5612-3595,대전광역시,2area,2019-03-20 20:27:45,2
b419032110001,차완화,010-7955-1363,전라남도,4area,2019-03-21 05:30:20,2
a219032110002,차재원,010-4385-9427,충청북도,2area,2019-03-21 17:24:27,2
b219032110003,박진섭,010-5613-3596,대전광역시,2area,2019-03-21 05:30:20,2
a419032210001,이도명,010-5792-2346,광주광역시,4area,2019-03-22 08:54:37,2
a219032210002,정화수,010-5468-6482,충청남도,2area,2019-03-22 13:25:45,2
a219032210003,도유길,010-5614-3597,대전광역시,2area,2019-03-22 08:54:37,2
c419032310001,박주건,010-5793-2347,광주광역시,4area,2019-03-23 06:21:24,2
b219032310002,지수지,010-5469-6483,충청남도,2area,2019-03-23 19:27:37,2
a219032310003,추현권,010-5615-3598,대전광역시,2area,2019-03-23 06:21:24,2
b419032410001,최진형,010-5794-2348,광주광역시,4area,2019-03-24 03:34:58,2
a219032410002,현진건,010-5470-6484,충청남도,2area,2019-03-24 16:35:58,2
a219032410003,신권정,010-5616-3599,대전광역시,2area,2019-03-24 03:24:27,2
a419032510001,변영재,010-7954-1362,전라남도,4area,2019-03-25 10:36:45,2
a219032510002,변권재,010-5471-6485,충청남도,2area,2019-03-25 18:34:37,2
c219032510003,김철수,010-8356-9755,세종특별자치시,2area,2019-03-25 10:25:35,2
a419032610001,차완화,010-7955-1363,전라남도,4area,2019-03-26 13:35:20,2
c119032610002,김건태,010-1001-2456,서울특별시,1area,2019-03-26 20:36:58,2
c219032610003,이미영,010-8357-9756,세종특별자치시,2area,2019-03-26 13:45:34,2
a419032710001,이도명,010-5792-2346,광주광역시,4area,2019-03-27 16:34:25,2
c119032710002,이수인,010-1002-2457,서울특별시,1area,2019-03-27 23:35:37,2
c219032710003,박재정,010-8358-9757,세종특별자치시,2area,2019-03-27 16:30:36,2
c419032810001,박주건,010-5793-2347,광주광역시,4area,2019-03-28 09:36:27,2
b119032810002,박영건,010-1003-2458,서울특별시,1area,2019-03-28 06:34:58,2
b219032810003,최주원,010-8359-9758,세종특별자치시,2area,2019-03-28 18:54:32,2
c419032910001,최진형,010-5794-2348,광주광역시,4area,2019-03-29 10:32:45,2
a119032910002,최진아,010-1004-2459,서울특별시,1area,2019-03-29 09:36:45,2
a119032910003,김건태,010-1001-2456,서울특별시,1area,2019-03-29 20:34:45,2
c419033010001,남대원,010-5795-2349,광주광역시,4area,2019-03-30 21:45:37,2
c119033010002,변재섭,010-1005-2460,서울특별시,1area,2019-03-30 10:32:20,2
b119033010003,이수인,010-1002-2457,서울특별시,1area,2019-03-30 23:16:37,2
c419033110001,변권섭,010-5796-2350,광주광역시,4area,2019-03-31 14:30:58,2
b119033110002,이현진,010-2612-7812,경기도,1area,2019-03-31 21:45:37,2
b119033110003,박영건,010-1003-2458,서울특별시,1area,2019-03-31 06:23:58,2
a119040110001,최진아,010-1004-2459,서울특별시,1area,2019-04-01 09:27:37,2
a219040110002,최주원,010-8359-9758,세종특별자치시,2area,2019-04-01 18:54:37,2
b319040110003,남명철,010-3360-4635,부산광역시,3area,2019-04-01 21:45:37,2
c119040210001,변재섭,010-1005-2460,서울특별시,1area,2019-04-02 21:30:58,2
a219040210002,남도영,010-8360-9759,세종특별자치시,2area,2019-04-02 17:34:58,2
a319040210003,주일도,010-3361-4636,부산광역시,3area,2019-04-02 14:30:24,2
c119040310001,이현진,010-2612-7812,경기도,1area,2019-04-03 14:54:20,2
c219040310002,김명성,010-4682-8411,강원도,2area,2019-04-03 13:16:37,2
c419040310003,김철유,010-6937-7951,전라북도,4area,2019-04-03 18:00:27,2
b119040410001,박상규,010-2613-7813,경기도,1area,2019-04-04 18:21:25,2
c219040410002,박태영,010-4683-8412,강원도,2area,2019-04-04 19:23:58,2
b419040410003,이진기,010-6938-7952,전라북도,4area,2019-04-04 17:36:35,2
a119040510001,신진섭,010-2614-7814,경기도,1area,2019-04-05 17:24:27,2
b219040510002,주영섭,010-4684-8413,강원도,2area,2019-04-05 20:27:45,2
a419040510003,권재병,010-6939-7953,전라북도,4area,2019-04-05 13:32:34,2
a119040610001,진화재,010-2615-7815,경기도,1area,2019-04-06 13:25:45,2
a219040610002,현재걸,010-4685-8414,강원도,2area,2019-04-06 05:30:20,2
b419040610003,변화일,010-6940-7954,전라북도,4area,2019-04-06 19:45:36,2
a119040710001,남정길,010-2616-7816,경기도,1area,2019-04-07 19:27:37,2
a219040710002,황수현,010-4686-8415,강원도,2area,2019-04-07 08:54:37,2
a419040710003,주진완,010-6941-7955,전라북도,4area,2019-04-07 20:30:32,2
c119040810001,박기수,010-3441-4561,인천광역시,1area,2019-04-08 16:35:58,2
b319040810002,이진수,010-2138-5791,경상북도,3area,2019-04-08 06:21:24,2
a419040810003,박현미,010-7951-1359,전라남도,4area,2019-04-08 05:00:00,2
c119040910001,차유도,010-3442-4562,인천광역시,1area,2019-04-09 18:34:37,2
a319040910002,박기정,010-2139-5792,경상북도,3area,2019-04-09 03:24:27,2
a419040910003,최원재,010-7952-1360,전라남도,4area,2019-04-09 03:34:58,2
b119041010001,추재권,010-3443-4563,인천광역시,1area,2019-04-10 20:36:58,2
c319041010002,도진하,010-2140-5793,경상북도,3area,2019-04-10 10:25:35,2
c419041010003,남진기,010-7953-1361,전라남도,4area,2019-04-10 10:36:45,2
b119041110001,황주리,010-3444-4564,인천광역시,1area,2019-04-11 23:35:37,2
c319041110002,변철영,010-2141-5794,경상북도,3area,2019-04-11 13:45:34,2
c419041110003,변영재,010-7954-1362,전라남도,4area,2019-04-11 13:35:20,2
a119041210001,전신열,010-3445-4565,인천광역시,1area,2019-04-12 06:34:58,2
b319041210002,신수원,010-2142-5795,경상북도,3area,2019-04-12 16:30:36,2
b419041210003,차완화,010-7955-1363,전라남도,4area,2019-04-12 16:34:25,2
c219041310001,이유리,010-4381-9423,충청북도,2area,2019-04-13 09:36:45,2
a319041310002,이유섭,010-7941-4113,경상남도,3area,2019-04-13 18:54:32,2
a419041310003,이도명,010-5792-2346,광주광역시,4area,2019-04-13 09:36:27,2
c219041410001,남정화,010-4382-9424,충청북도,2area,2019-04-14 10:32:20,2
c319041410002,최재진,010-7942-4114,경상남도,3area,2019-04-14 20:34:45,2
a419041410003,박주건,010-5793-2347,광주광역시,4area,2019-04-14 10:32:45,2
b219041510001,변지수,010-4383-9425,충청북도,2area,2019-04-15 21:45:37,2
b319041510002,남영권,010-7943-4115,경상남도,3area,2019-04-15 23:16:37,2
b419041510003,최진형,010-5794-2348,광주광역시,4area,2019-04-15 21:45:37,2
a219041610001,신현진,010-4384-9426,충청북도,2area,2019-04-16 14:30:24,2
a319041610002,진기화,010-7944-4116,경상남도,3area,2019-04-16 06:23:58,2
a419041610003,남대원,010-5795-2349,광주광역시,4area,2019-04-16 14:30:58,2
a219041710001,차재원,010-4385-9427,충청북도,2area,2019-04-17 18:00:27,2
a319041710002,현수건,010-7945-4117,경상남도,3area,2019-04-17 09:27:37,2
a419041710003,변권섭,010-5796-2350,광주광역시,4area,2019-04-17 18:54:37,2
a219041810001,정화수,010-5468-6482,충청남도,2area,2019-04-18 17:36:35,2
a319041810002,김수영,010-9634-4561,대구광역시,3area,2019-04-18 21:30:58,2
c419041810003,김전태,010-4664-8671,제주특별자치도,4area,2019-04-18 17:34:58,2
c219041910001,지수지,010-5469-6483,충청남도,2area,2019-04-19 13:32:34,2
c319041910002,박재원,010-9635-4562,대구광역시,3area,2019-04-19 14:54:20,2
c419041910003,이무경,010-4665-8672,제주특별자치도,4area,2019-04-19 13:16:37,2
c219042010001,현진건,010-5470-6484,충청남도,2area,2019-04-20 19:45:36,2
c319042010002,남진수,010-9636-4563,대구광역시,3area,2019-04-20 18:21:25,2
b419042010003,박경희,010-4666-8673,제주특별자치도,4area,2019-04-20 19:23:58,2
c219042110001,변권재,010-5471-6485,충청남도,2area,2019-04-21 20:30:32,2
c319042110002,변현상,010-9637-4564,대구광역시,3area,2019-04-21 17:24:27,2
a419042110003,최대만,010-4667-8674,제주특별자치도,4area,2019-04-21 20:27:45,2
b219042210001,신현정,010-5472-6486,충청남도,2area,2019-04-22 05:00:00,2
c319042210002,차혁섭,010-9638-4565,대구광역시,3area,2019-04-22 13:25:45,2
c419042210003,유철현,010-4668-8675,제주특별자치도,4area,2019-04-22 05:30:20,2
a219042310001,김건신,010-5612-3595,대전광역시,2area,2019-04-23 03:34:58,2
b319042310002,유영철,010-2368-4613,울산광역시,3area,2019-04-23 19:27:37,2
b119042310003,김건태,010-1001-2456,서울특별시,1area,2019-04-23 08:54:37,2
b219042410001,박진섭,010-5613-3596,대전광역시,2area,2019-04-24 10:36:45,2
a319042410002,현명도,010-2369-4614,울산광역시,3area,2019-04-24 16:35:58,2
a119042410003,이수인,010-1002-2457,서울특별시,1area,2019-04-24 06:21:24,2
b219042510001,도유길,010-5614-3597,대전광역시,2area,2019-04-25 13:35:20,2
b319042510002,김병일,010-2370-4615,울산광역시,3area,2019-04-25 18:34:37,2
b119042510003,박영건,010-1003-2458,서울특별시,1area,2019-04-25 03:24:27,2
a219042610001,추현권,010-5615-3598,대전광역시,2area,2019-04-26 16:34:25,2
b319042610002,이일기,010-2371-4616,울산광역시,3area,2019-04-26 20:36:58,2
c119042610003,최진아,010-1004-2459,서울특별시,1area,2019-04-26 10:25:35,2
c219042710001,신권정,010-5616-3599,대전광역시,2area,2019-04-27 09:36:27,2
a319042710002,박완엽,010-2372-4617,울산광역시,3area,2019-04-27 23:35:37,2
a119042710003,변재섭,010-1005-2460,서울특별시,1area,2019-04-27 13:45:34,2
